id(pk),id,codigo_act
70604,10152613,531114
70605,7622771,531114
70606,10217894,531114
70607,10470026,531114
70608,112194,531210
70609,11606175,531311
70610,6423368,531311
70611,10511996,531311
70612,11579647,531311
70613,9343188,531114
70614,6803029,531311
70615,8280544,531311
70616,67466,531311
70617,6797893,531311
70618,118145,531311
70619,6285242,531311
70620,9819425,531311
70621,8241972,531114
70622,131134,531311
70623,10940983,531311
70624,86420,531311
70625,86421,531311
70626,9499287,531311
70627,7016757,531114
70628,9442931,531114
70629,6283841,531311
70630,8241975,531114
70631,11167348,531114
70632,112872,531113
70633,10527146,531114
70634,10658681,532411
70635,8316643,531311
70636,6796595,532420
70637,10277820,532420
70638,10516898,531319
70639,8641658,531319
70640,72871,532210
70641,67843,531210
70642,10638215,532282
70643,10802121,532411
70644,6284607,532420
70645,62144,531210
70646,67176,531113
70647,66788,532282
70648,8434175,532110
70649,10126355,531210
70650,7017200,531210
70651,60962,531210
70652,110755,531210
70653,137949,531319
70654,92133,531210
70655,11522690,531210
70656,8094119,531210
70657,8350206,531114
70658,6909209,531210
70659,10765171,531114
70660,6914801,532110
70661,81790,531210
70662,11338101,531210
70663,10406577,531112
70664,9404688,531210
70665,9466521,531210
70666,9806542,532420
70667,7345411,532492
70668,11486772,532282
70669,10934562,532281
70670,10231143,531114
70671,11226333,531210
70672,62274,531210
70673,7368690,532281
70674,10844391,531113
70675,10260509,531113
70676,10458560,531113
70677,93022,531319
70678,11366282,532420
70679,8280704,531210
70680,11471275,531114
70681,138188,531113
70682,9035746,531113
70683,10139012,531113
70684,95562,531111
70685,8320665,531119
70686,8361842,531111
70687,7633528,531319
70688,9097833,532492
70689,8149428,531210
70690,11631540,532411
70691,11156899,531114
70692,9495350,531210
70693,119819,531210
70694,10739740,531210
70695,9341530,531210
70696,147911,531113
70697,10453555,531116
70698,9773898,531113
70699,9615476,532210
70700,11234823,531319
70701,11584129,531119
70702,6915389,532411
70703,9748777,531210
70704,6948925,531210
70705,9770204,531319
70706,9639267,531112
70707,8319562,531210
70708,6769742,531210
70709,10689051,531210
70710,8849594,531319
70711,8553047,531210
70712,9216073,532282
70713,8370434,532420
70714,6727715,532110
70715,11601342,532310
70716,10159152,532289
70717,11036183,532492
70718,77667,531111
70719,116427,532110
70720,154978,531119
70721,11648973,532310
70722,8485907,532282
70723,79824,532310
70724,11170100,532310
70725,82036,532310
70726,8727851,532282
70727,7138688,532282
70728,11515749,532282
70729,9088898,532310
70730,9933885,532310
70731,113995,532282
70732,109877,532310
70733,10055230,532310
70734,7345288,532310
70735,8094005,532282
70736,10399643,532282
70737,7004477,532310
70738,106796,532282
70739,11696674,532210
70740,11350026,531115
70741,9899393,532310
70742,7344641,532110
70743,105381,532411
70744,10235521,532411
70745,10870170,532411
70746,9796085,532282
70747,53480,531112
70748,9819727,531112
70749,9503095,532281
70750,11312392,532282
70751,85757,532411
70752,11482862,532310
70753,10893329,532411
70754,154409,531113
70755,11538926,531114
70756,11686667,532289
70757,82470,532210
70758,11403915,532210
70759,10739813,532210
70760,10440158,532210
70761,10444648,532210
70762,11260771,532210
70763,80309,532210
70764,9746674,532210
70765,6941012,532210
70766,52606,532210
70767,98388,532210
70768,9209678,531114
70769,11486016,531114
70770,9591586,532282
70771,10149057,532491
70772,65880,532411
70773,7155937,532411
70774,6948248,532411
70775,11516174,532411
70776,10482182,532121
70777,8551851,532282
70778,11028853,532282
70779,83731,532282
70780,10471134,532282
70781,10588069,532282
70782,11503699,532282
70783,9992656,532282
70784,7005279,532282
70785,9791058,532282
70786,8728585,532282
70787,61824,532282
70788,9974391,532282
70789,10684546,532282
70790,83936,532282
70791,10397888,532282
70792,11629140,532282
70793,6915989,532282
70794,10474342,532282
70795,9894692,532282
70796,11138022,532282
70797,10457037,532282
70798,84887,532282
70799,11239419,532282
70800,10661307,532282
70801,11040279,532282
70802,10221180,532282
70803,6973030,532282
70804,81637,532492
70805,8321051,532282
70806,9885850,532282
70807,10823062,531113
70808,10663281,532282
70809,11344113,532282
70810,142220,532282
70811,10628488,532282
70812,9148306,532282
70813,72541,531111
70814,8320874,532121
70815,9878522,532411
70816,11302281,532411
70817,89988,532310
70818,6915731,532282
70819,120060,532282
70820,8850086,532310
70821,89818,532282
70822,6973558,532310
70823,97646,531113
70824,6948362,532282
70825,11427361,532282
70826,11095139,532310
70827,10448789,532282
70828,6973204,532282
70829,9755788,532282
70830,11248095,532282
70831,11050065,532282
70832,7369164,532282
70833,6915448,532310
70834,85678,532282
70835,85343,532282
70836,136243,532282
70837,10601492,532282
70838,54122,532282
70839,10938503,532282
70840,11666138,532282
70841,78350,532282
70842,8850007,532282
70843,9911825,532210
70844,146101,532281
70845,10299924,532281
70846,10483842,532281
70847,7137919,532281
70848,11242649,532281
70849,10464646,532281
70850,10832541,532281
70851,9820800,532281
70852,8320207,532281
70853,9886214,532411
70854,66468,532282
70855,8112945,532282
70856,10167651,532282
70857,7345100,532282
70858,11366833,532282
70859,9578872,532282
70860,11264318,532282
70861,88999,532282
70862,9693708,531210
70863,6286509,532110
70864,6286508,532110
70865,11593205,532121
70866,8319918,532210
70867,11563212,532281
70868,9728065,532310
70869,6941330,531114
70870,8797719,532210
70871,7049335,532310
70872,10425864,532310
70873,10920854,532420
70874,89899,532210
70875,92813,532210
70876,73422,532289
70877,11223835,532110
70878,10770277,532122
70879,11159877,532411
70880,7048228,532282
70881,69332,532411
70882,78376,532492
70883,11254810,532282
70884,10704712,532282
70885,8677648,532310
70886,8565440,532281
70887,154262,532411
70888,10653866,532282
70889,10411252,532411
70890,96044,532411
70891,10862192,532282
70892,152965,532282
70893,7155982,532282
70894,64143,532411
70895,11196036,532411
70896,9702071,532310
70897,94829,532282
70898,11479089,532282
70899,119165,532411
70900,6283640,532411
70901,6285490,532411
70902,10856070,532411
70903,6284237,532411
70904,6284822,532411
70905,9870072,531210
70906,94617,532282
70907,6757366,532411
70908,8112489,532492
70909,6962107,532492
70910,11089583,532282
70911,75250,532411
70912,6971707,531210
70913,130850,532411
70914,10076290,532121
70915,93307,532310
70916,70617,532492
70917,9467703,531210
70918,9814440,531113
70919,10390874,531113
70920,154325,531311
70921,11465083,532110
70922,11281280,531113
70923,10694131,531210
70924,135419,531113
70925,7368613,531319
70926,10056796,531210
70927,9804923,532110
70928,116438,532110
70929,10069370,532110
70930,10862633,532282
70931,10533860,532282
70932,7078724,532310
70933,77942,532310
70934,10454068,532282
70935,78057,532310
70936,6915661,532282
70937,9574641,531319
70938,81451,532282
70939,6929562,532310
70940,7049392,532310
70941,11455496,531210
70942,10909678,531114
70943,10501925,531114
70944,11531240,531114
70945,6949108,531210
70946,10665429,531112
70947,6770091,532289
70948,11028085,531113
70949,11071673,531113
70950,11419469,532310
70951,6813199,531210
70952,6813200,531210
70953,10972287,532110
70954,8434431,532282
70955,8301616,532282
70956,11343578,531210
70957,7156098,531113
70958,8093821,531210
70959,98045,531113
70960,11370463,531210
70961,8485435,531113
70962,82070,531113
70963,61037,531113
70964,110188,531113
70965,64086,532282
70966,9630339,531113
70967,89153,531113
70968,8917424,531113
70969,7633963,531113
70970,59482,531113
70971,65184,531113
70972,67368,531113
70973,61686,531113
70974,9918048,531113
70975,9386089,531113
70976,11486313,531113
70977,8280752,531113
70978,11006654,531113
70979,112333,531113
70980,10245532,531113
70981,6977753,531113
70982,57171,531113
70983,8552734,531113
70984,9993222,531113
70985,154206,531113
70986,144115,531113
70987,144596,531113
70988,10162710,531113
70989,9980157,531113
70990,8552573,531113
70991,11546369,531113
70992,10982862,531113
70993,11020940,531113
70994,9617030,531113
70995,155397,531113
70996,103015,531113
70997,79437,531113
70998,10484168,531113
70999,11656260,531113
71000,11412696,531113
71001,10588232,531113
71002,9502000,531113
71003,10368758,531113
71004,10388875,531113
71005,117222,531113
71006,7368903,531113
71007,76941,531113
71008,139681,531113
71009,11548331,531113
71010,8320725,531113
71011,108671,531113
71012,146846,531113
71013,11619190,531113
71014,11421038,531113
71015,8486222,531113
71016,6908250,531113
71017,117827,531113
71018,10670769,531113
71019,9915936,531113
71020,138605,531113
71021,8938482,531113
71022,11281181,531113
71023,10131214,531113
71024,11003611,531113
71025,77669,531113
71026,8797900,531113
71027,87703,531113
71028,148986,531113
71029,105647,531113
71030,8094038,531113
71031,11236812,531113
71032,151762,531113
71033,11080602,531113
71034,95874,531113
71035,11587524,531113
71036,10462737,531113
71037,11439102,531113
71038,11160699,531113
71039,6914798,531113
71040,6481328,531113
71041,136992,531113
71042,9861248,531113
71043,7368756,531113
71044,10370485,531113
71045,8594860,531113
71046,83355,531113
71047,7016772,531113
71048,6971512,531113
71049,109130,531113
71050,98043,531113
71051,10462654,531113
71052,78443,531113
71053,112925,531113
71054,8362336,531113
71055,90481,531113
71056,119577,531113
71057,89300,531113
71058,96223,531113
71059,8370073,531113
71060,129046,531113
71061,105551,531113
71062,8319724,531113
71063,73161,531113
71064,58875,531113
71065,6959735,531113
71066,11433514,531113
71067,11512840,531113
71068,7138381,531113
71069,73537,531113
71070,6973548,531113
71071,8485361,531113
71072,84284,531113
71073,6423904,531113
71074,148509,531113
71075,8320502,531113
71076,139571,531113
71077,56825,531113
71078,9522779,531113
71079,6960101,531113
71080,10184205,531113
71081,8320505,531113
71082,11401476,531113
71083,6423357,531113
71084,149369,531113
71085,11374953,531113
71086,154240,531113
71087,11320019,531113
71088,6973595,531113
71089,119354,531113
71090,9708695,531113
71091,10130649,531113
71092,11477546,531113
71093,9980484,531113
71094,145421,531113
71095,130568,532282
71096,10672312,531113
71097,10199020,531113
71098,8317385,531113
71099,8320101,531113
71100,9300445,531113
71101,11541858,531113
71102,8094006,532310
71103,10434788,531113
71104,8552605,531113
71105,54881,531113
71106,128255,531113
71107,8333982,531113
71108,11611941,531113
71109,76755,531113
71110,153466,531113
71111,52775,531113
71112,61156,531113
71113,7078767,531113
71114,133018,531113
71115,11440584,531113
71116,114147,531113
71117,152942,531113
71118,7345177,531113
71119,68880,531113
71120,145219,531113
71121,94452,531113
71122,145838,531113
71123,149614,531113
71124,145917,531113
71125,62409,531113
71126,8917153,531113
71127,10007434,531113
71128,7138736,531113
71129,11561804,531113
71130,72322,531113
71131,10963924,531113
71132,74992,531113
71133,10587505,531113
71134,134142,531113
71135,150042,531113
71136,75947,531113
71137,8677789,531113
71138,79449,531113
71139,11651599,531113
71140,79572,531113
71141,11662059,531311
71142,11277419,531113
71143,142020,531113
71144,71658,531113
71145,7138594,531113
71146,10361316,531113
71147,8370717,531113
71148,69312,531113
71149,11517021,531113
71150,146760,531113
71151,63327,531113
71152,8797760,531113
71153,84237,531113
71154,9640207,531113
71155,7048513,531113
71156,120686,531113
71157,11142185,531113
71158,11503065,531113
71159,10670571,531113
71160,102011,531113
71161,10599642,531113
71162,153133,531113
71163,83314,531113
71164,8379565,531113
71165,111640,531113
71166,10098262,531113
71167,63063,531113
71168,9659323,531113
71169,10334925,531113
71170,59278,531113
71171,6912711,531113
71172,10552538,531113
71173,8304554,531113
71174,102593,531113
71175,10955584,531113
71176,68518,531113
71177,6424345,531113
71178,9571944,531113
71179,6423546,531113
71180,10188916,531113
71181,9386095,531113
71182,10902245,531113
71183,125602,531113
71184,9313551,531113
71185,7004448,531113
71186,107030,531113
71187,96373,531113
71188,136339,531113
71189,139529,531113
71190,75836,531113
71191,139508,531113
71192,122384,531113
71193,11075567,531113
71194,111007,531113
71195,77387,531113
71196,64953,531113
71197,9673756,531113
71198,9056780,531113
71199,7138767,531113
71200,10354515,531113
71201,8593185,531113
71202,81441,531113
71203,10593829,531113
71204,9525261,531113
71205,66408,531113
71206,119557,531113
71207,8301790,531113
71208,134636,531113
71209,108735,531113
71210,127613,531113
71211,148898,531113
71212,95851,531113
71213,10343767,531113
71214,67676,531113
71215,8093704,531113
71216,6959746,531113
71217,99428,531113
71218,8589193,531113
71219,153073,531113
71220,76062,531113
71221,10474826,531113
71222,53362,531113
71223,100612,531113
71224,105617,531113
71225,113392,531113
71226,109165,531113
71227,108428,531113
71228,112595,531113
71229,10421277,531113
71230,138531,531113
71231,151752,531113
71232,135237,531113
71233,109472,531113
71234,94683,531113
71235,9221517,531113
71236,11359637,531113
71237,53377,531113
71238,116542,531113
71239,11086894,531113
71240,10132313,531113
71241,11414025,531113
71242,11574203,531113
71243,144701,531113
71244,112422,531113
71245,61444,531113
71246,151259,531113
71247,10876412,531113
71248,76354,531113
71249,9083898,531113
71250,120620,531113
71251,138887,531113
71252,8093788,531113
71253,59629,531113
71254,122534,531113
71255,68982,531113
71256,81806,531113
71257,138442,531113
71258,10445941,531113
71259,155418,531113
71260,11623306,531113
71261,6423054,531113
71262,10193629,531113
71263,10282177,531113
71264,134141,531113
71265,120586,531113
71266,57031,531113
71267,8850142,531113
71268,10166560,532289
71269,8345709,531210
71270,10020932,531113
71271,11342084,531210
71272,8641712,532281
71273,8515642,532110
71274,70528,531210
71275,9449259,532420
71276,6760727,532492
71277,6740360,532492
71278,7016603,531210
71279,76445,532411
71280,65278,532492
71281,64124,532282
71282,10383698,532282
71283,10476075,532282
71284,11425192,531210
71285,11575461,532493
71286,120255,532282
71287,142019,532282
71288,56018,531311
71289,123418,531311
71290,9941853,532411
71291,9348309,532492
71292,9882311,531210
71293,7368898,531210
71294,127835,532282
71295,8346131,531319
71296,55637,531319
71297,97827,531210
71298,124486,532282
71299,10593538,531210
71300,67147,532282
71301,10080303,531113
71302,57203,531113
71303,6971349,531210
71304,10195739,531113
71305,11381937,531119
71306,10472577,532282
71307,156723,531210
71308,64003,532492
71309,8798057,531113
71310,6806605,532420
71311,145878,532420
71312,8285805,532420
71313,8369916,532420
71314,6423479,532420
71315,137423,532420
71316,110827,531113
71317,6735656,532492
71318,10004741,531210
71319,9543165,531210
71320,146117,531210
71321,9878767,532289
71322,9831549,531114
71323,10625559,531311
71324,10399267,531113
71325,139560,531113
71326,10531764,531319
71327,9530984,531210
71328,96567,532420
71329,11472364,531111
71330,11629932,531210
71331,71045,531210
71332,67254,532492
71333,148370,532493
71334,8329627,532282
71335,10004806,532493
71336,78076,532493
71337,101261,532493
71338,6908094,532493
71339,9052509,532493
71340,11493193,531114
71341,9311404,531114
71342,9517254,531114
71343,10073803,531112
71344,9528992,531114
71345,11411765,531113
71346,8319962,532493
71347,9300934,531210
71348,87099,532282
71349,10579348,532110
71350,70009,531210
71351,130812,531113
71352,10663146,531114
71353,152511,531311
71354,9393114,531210
71355,9465021,531210
71356,9424822,531210
71357,9454263,531210
71358,9393113,531210
71359,9415702,531210
71360,9462906,531210
71361,9393116,531210
71362,9438858,531210
71363,9393112,531210
71364,9454272,531210
71365,61825,532281
71366,9771582,531210
71367,143310,532492
71368,10730366,531210
71369,9538599,531311
71370,11487683,532282
71371,148580,532282
71372,6973091,532281
71373,8485900,531311
71374,10482149,532210
71375,9921574,531113
71376,11294848,531114
71377,108059,532411
71378,10384563,532210
71379,86176,532492
71380,80765,532411
71381,127089,532411
71382,8524827,531319
71383,10204119,531114
71384,100678,531113
71385,11121332,531119
71386,118103,531113
71387,9450671,531114
71388,8515749,531119
71389,11510818,532281
71390,9537808,531210
71391,10294467,531113
71392,10413274,531210
71393,8552698,531210
71394,10298250,532281
71395,9648435,531113
71396,9804435,531113
71397,9962121,532281
71398,9449825,531114
71399,117948,531210
71400,9597752,531210
71401,10987035,531210
71402,84160,532110
71403,10692052,532110
71404,10577028,531114
71405,7066269,532110
71406,101753,531210
71407,71208,532281
71408,9341903,532420
71409,88377,532282
71410,9439733,531114
71411,118592,531311
71412,74669,531113
71413,10904779,531319
71414,8797707,531319
71415,7017399,532110
71416,10048849,532121
71417,143519,532492
71418,62345,532411
71419,7047993,532121
71420,137344,532281
71421,10477278,531210
71422,7048371,531319
71423,8301319,532411
71424,6948458,532282
71425,11598992,531210
71426,9552068,531210
71427,8350185,531113
71428,11661240,532281
71429,85199,532281
71430,67565,532281
71431,6941511,532281
71432,9619886,532281
71433,10055365,532281
71434,59124,532281
71435,118618,532281
71436,76673,532281
71437,140266,532281
71438,56462,532281
71439,10240634,532281
71440,54086,532281
71441,141323,532281
71442,11463211,532281
71443,66658,532281
71444,57999,532281
71445,107591,532281
71446,55309,532281
71447,97273,532281
71448,152188,531311
71449,105225,531119
71450,11189106,531114
71451,9397314,531210
71452,11594384,531114
71453,10947444,531114
71454,72276,532411
71455,9620220,531319
71456,9337343,531311
71457,10567591,531210
71458,9829967,532121
71459,10939486,531210
71460,11209021,531210
71461,10474429,531111
71462,9642989,531210
71463,11012752,532281
71464,10136309,532281
71465,8039546,531319
71466,6422528,531113
71467,10339984,532281
71468,11298628,531112
71469,10191099,532210
71470,9386360,531319
71471,155454,531210
71472,130058,531210
71473,140084,531210
71474,9560687,531210
71475,9751929,531210
71476,7156022,531210
71477,130046,531210
71478,11616282,531210
71479,10670291,531210
71480,10566219,531210
71481,73955,531210
71482,8313523,531113
71483,10267320,531113
71484,148721,532282
71485,10749892,532411
71486,123374,531119
71487,9513659,532281
71488,9690493,532281
71489,118287,532281
71490,10557863,532281
71491,10442039,532281
71492,10196926,532281
71493,119133,531311
71494,115855,531311
71495,11442896,531114
71496,8346136,532411
71497,8301707,531319
71498,63004,532289
71499,133637,532289
71500,10867573,531210
71501,11461988,531210
71502,10929024,531210
71503,11150992,531210
71504,8370685,531210
71505,10445383,531210
71506,69150,531210
71507,7633947,531210
71508,66505,532492
71509,8608811,531210
71510,7623136,531210
71511,9733262,531311
71512,8885578,531114
71513,69769,531210
71514,9645011,531210
71515,115971,531210
71516,119056,531113
71517,7005200,532289
71518,8772921,531113
71519,10348934,532411
71520,9924978,532310
71521,10111095,531114
71522,54623,531113
71523,10848237,532282
71524,10505868,532491
71525,9436949,531114
71526,11258084,531311
71527,6959651,531114
71528,92969,531113
71529,11519341,532281
71530,9512700,532281
71531,10228648,531119
71532,9746751,531114
71533,10070786,531210
71534,9631105,531210
71535,11133515,532281
71536,11111895,531210
71537,118999,531114
71538,137920,531113
71539,8319370,532411
71540,11261900,541941
71541,9960522,541920
71542,11284207,541510
71543,11141146,541110
71544,10118684,541310
71545,7344903,541610
71546,8798055,541110
71547,10362709,541310
71548,11351393,541330
71549,9644367,541219
71550,9714909,541610
71551,10129268,541510
71552,9722321,541110
71553,9669089,541330
71554,9935503,541430
71555,156507,541190
71556,10414817,541211
71557,6422544,541110
71558,8312916,541110
71559,11102142,541110
71560,128276,541110
71561,8996617,541110
71562,9540917,541110
71563,10396861,541110
71564,9840740,541110
71565,10033488,541110
71566,11022349,541110
71567,59431,541110
71568,62061,541110
71569,10095911,541110
71570,8849957,541110
71571,10482083,541110
71572,11607192,541110
71573,8316791,541110
71574,8552185,541110
71575,11422489,541110
71576,9919479,541110
71577,95733,541110
71578,10704458,541110
71579,11508925,541110
71580,118622,541110
71581,9672074,541110
71582,6422661,541110
71583,6941353,541110
71584,140409,541110
71585,10072607,541110
71586,6959003,541110
71587,9725772,541110
71588,9797660,541110
71589,6958938,541110
71590,70397,541110
71591,11403430,541110
71592,11284529,541430
71593,8515566,541690
71594,10383311,541310
71595,6856226,541510
71596,11616239,541330
71597,10913302,541211
71598,9556021,541211
71599,9833520,541810
71600,64387,541219
71601,9824572,541219
71602,141388,541110
71603,6959109,541211
71604,152517,541211
71605,10188835,541110
71606,59544,541110
71607,10963761,541890
71608,78511,541110
71609,11351453,541110
71610,11453125,541110
71611,9355091,541110
71612,11408627,541110
71613,6909088,541110
71614,75804,541941
71615,10127392,541310
71616,8319516,541219
71617,9894524,541110
71618,151653,541110
71619,10028701,541219
71620,67782,541510
71621,8589235,541610
71622,9895766,541610
71623,10114397,541610
71624,8558533,541690
71625,10959351,541610
71626,10656371,541610
71627,7017210,541610
71628,6423385,541610
71629,10121816,541610
71630,8593336,541610
71631,9961572,541110
71632,9445466,541510
71633,9731784,541110
71634,6285511,541810
71635,11274526,541110
71636,11136024,541211
71637,10272845,541211
71638,8362490,541211
71639,8552505,541211
71640,10063466,541610
71641,11539005,541610
71642,70366,541610
71643,151847,541190
71644,10444336,541610
71645,10695953,541610
71646,145908,541190
71647,142862,541190
71648,11278383,541810
71649,8346389,541810
71650,7633922,541610
71651,11448920,541190
71652,143667,541190
71653,8112273,541190
71654,154767,541190
71655,11423583,541810
71656,151839,541190
71657,11417298,541211
71658,10328817,541430
71659,9832627,541510
71660,11510677,541380
71661,8319412,541610
71662,9457932,541380
71663,8346626,541690
71664,6886426,541110
71665,9597953,541430
71666,60465,541110
71667,131408,541211
71668,11274151,541430
71669,93588,541941
71670,8316625,541380
71671,8346283,541310
71672,141424,541110
71673,9562420,541110
71674,11008572,541430
71675,10812689,541190
71676,10800057,541110
71677,11453891,541430
71678,10541025,541941
71679,11587225,541310
71680,8796530,541110
71681,8304656,541510
71682,79201,541211
71683,11586237,541610
71684,55048,541110
71685,11640055,541190
71686,9585223,541190
71687,10287793,541920
71688,87924,541330
71689,117544,541190
71690,9140565,541110
71691,10944667,541941
71692,10482948,541941
71693,7004958,541211
71694,10516935,541110
71695,11588003,541610
71696,63077,541941
71697,9674383,541610
71698,8320896,541190
71699,11029297,541810
71700,10021549,541211
71701,9889839,541810
71702,10507245,541430
71703,11697853,541120
71704,10790534,541110
71705,10114525,541211
71706,9922719,541110
71707,11160470,541110
71708,62053,541211
71709,118142,541110
71710,10185240,541510
71711,146731,541941
71712,6959597,541610
71713,10369163,541310
71714,9862858,541510
71715,9822720,541190
71716,10708255,541310
71717,6284300,541211
71718,11457523,541211
71719,6768289,541211
71720,11362221,541620
71721,6861459,541890
71722,9798416,541190
71723,11570410,541190
71724,7066340,541810
71725,66273,541110
71726,58738,541380
71727,10005323,541310
71728,8320662,541190
71729,11435769,541190
71730,70723,541190
71731,10217254,541190
71732,11051660,541190
71733,8565541,541610
71734,8552182,541110
71735,126290,541941
71736,66250,541941
71737,10531195,541941
71738,10217595,541110
71739,10223518,541430
71740,55367,541810
71741,7623074,541810
71742,9444537,541510
71743,9767392,541110
71744,154922,541190
71745,6930194,541340
71746,9920495,541610
71747,52401,541211
71748,135800,541110
71749,10823687,541330
71750,10253328,541930
71751,10021914,541930
71752,9469566,541420
71753,10556024,541920
71754,9902785,541110
71755,6914669,541941
71756,65139,541941
71757,95480,541110
71758,8280438,541110
71759,6949105,541340
71760,69689,541310
71761,10320813,541430
71762,8641610,541110
71763,10700739,541211
71764,10468574,541110
71765,10083634,541110
71766,6958935,541690
71767,9926252,541110
71768,9726217,541690
71769,10563959,541110
71770,11247781,541110
71771,10643660,541310
71772,119694,541330
71773,8301820,541310
71774,11171980,541310
71775,6977761,541310
71776,11636369,541310
71777,120856,541310
71778,123696,541310
71779,102347,541310
71780,10676026,541310
71781,153447,541310
71782,11515005,541310
71783,11220112,541310
71784,9252853,541310
71785,6908496,541310
71786,10686333,541310
71787,8304826,541310
71788,8346121,541310
71789,8850128,541310
71790,10210081,541310
71791,8514684,541310
71792,9297405,541310
71793,9081836,541310
71794,152495,541310
71795,102120,541310
71796,91288,541310
71797,9470509,541380
71798,10638758,541490
71799,72878,541110
71800,87699,541110
71801,10793789,541610
71802,7016890,541350
71803,10977496,541430
71804,9709756,541810
71805,10024150,541310
71806,10132926,541110
71807,7017405,541219
71808,10578161,541310
71809,123095,541370
71810,89277,541610
71811,6422631,541110
71812,10976555,541990
71813,60617,541190
71814,8301185,541110
71815,71492,541211
71816,9876305,541211
71817,70876,541211
71818,11263317,541110
71819,11237867,541211
71820,140077,541211
71821,64723,541211
71822,11106013,541110
71823,60422,541110
71824,9527442,541110
71825,64721,541110
71826,121110,541211
71827,9663709,541219
71828,10682464,541211
71829,10806337,541620
71830,7622325,541620
71831,124605,541110
71832,109438,541610
71833,83195,541211
71834,7004723,541211
71835,131638,541211
71836,8319416,541211
71837,98471,541211
71838,8514426,541211
71839,8346228,541211
71840,10158916,541211
71841,147096,541211
71842,8996539,541211
71843,8250822,541110
71844,11149640,541110
71845,6948890,541110
71846,10597390,541110
71847,6424430,541110
71848,9345675,541110
71849,135789,541110
71850,135826,541110
71851,6971293,541110
71852,6971402,541110
71853,118042,541110
71854,11103327,541110
71855,10785612,541110
71856,78301,541110
71857,7017354,541110
71858,52965,541110
71859,11538755,541610
71860,115797,541370
71861,8485480,541110
71862,10008684,541110
71863,8196472,541110
71864,123586,541110
71865,65176,541110
71866,123727,541110
71867,11675476,541610
71868,11616306,541610
71869,11132681,541211
71870,9969787,541211
71871,100162,541110
71872,8772764,541190
71873,10390543,541110
71874,10681806,541610
71875,112655,541610
71876,7156165,541690
71877,150594,541211
71878,11584536,541211
71879,88689,541211
71880,11274059,541110
71881,10840888,541211
71882,102482,541211
71883,10563130,541190
71884,11348073,541110
71885,11461467,541110
71886,121424,541110
71887,10708308,541510
71888,10266527,541610
71889,6189613,541211
71890,9072205,541110
71891,10946856,541110
71892,8350192,541211
71893,11435735,541110
71894,125732,541211
71895,9919499,541920
71896,9401842,541610
71897,9461482,541610
71898,11656974,541610
71899,10749362,541211
71900,8362051,541810
71901,54614,541190
71902,10004015,541310
71903,11272581,541330
71904,10426463,541610
71905,8486003,541510
71906,69660,541110
71907,9499405,541330
71908,9780933,541310
71909,10254221,541211
71910,101550,541620
71911,60471,541211
71912,10448944,541110
71913,8485506,541110
71914,11380978,541110
71915,9826825,541110
71916,8346064,541920
71917,6713920,541510
71918,10389413,541110
71919,10951416,541920
71920,10279479,541920
71921,10107169,541110
71922,9386776,541380
71923,10739433,541610
71924,10784153,541211
71925,9337334,541610
71926,11168980,541190
71927,7016613,541620
71928,6479056,541380
71929,10516505,541110
71930,9661968,541110
71931,54149,541211
71932,11619191,541610
71933,9793089,541211
71934,10739132,541310
71935,9348248,541120
71936,6930654,541190
71937,10214375,541610
71938,70477,541110
71939,8280490,541510
71940,6283884,541110
71941,67858,541211
71942,9500437,541110
71943,11112917,541110
71944,9621515,541211
71945,71024,541211
71946,118726,541110
71947,11050178,541110
71948,8370540,541110
71949,10544821,541211
71950,10492111,541610
71951,11126886,541110
71952,8280379,541110
71953,119041,541211
71954,8551723,541610
71955,7622039,541711
71956,8370143,541510
71957,9149547,541211
71958,9977725,541330
71959,10407563,541920
71960,8301578,541219
71961,9202556,541211
71962,7633459,541211
71963,67776,541110
71964,9775059,541850
71965,10113558,541110
71966,8333668,541810
71967,8552667,541110
71968,98491,541941
71969,101188,541211
71970,7633570,541211
71971,10672966,541330
71972,11096965,541610
71973,11256308,541510
71974,10210810,541610
71975,10254810,541211
71976,8345938,541690
71977,135728,541110
71978,8350103,541510
71979,9748689,541810
71980,8280251,541330
71981,11033137,541310
71982,8329604,541330
71983,10441722,541430
71984,115842,541110
71985,7633544,541610
71986,11703831,541810
71987,6958819,541110
71988,118896,541211
71989,154807,541430
71990,153934,541110
71991,6422453,541430
71992,151067,541490
71993,119351,541430
71994,135304,541920
71995,11001903,541370
71996,8903898,541211
71997,8514586,541110
71998,8485856,541510
71999,8567577,541310
72000,52757,541110
72001,9954706,541510
72002,9684004,541941
72003,6930008,541219
72004,8589219,541110
72005,153437,541110
72006,9545187,541110
72007,6971479,541110
72008,11200490,541110
72009,9107500,541110
72010,66284,541110
72011,115865,541110
72012,8620926,541510
72013,72369,541211
72014,6768472,541110
72015,6423186,541110
72016,6424329,541620
72017,58565,541110
72018,123723,541110
72019,10290261,541110
72020,6907973,541110
72021,115812,541110
72022,152348,541110
72023,115811,541110
72024,8552313,541110
72025,94249,541110
72026,124255,541110
72027,153942,541110
72028,75744,541110
72029,8304588,541110
72030,8567600,541110
72031,60405,541110
72032,8515824,541110
72033,64944,541110
72034,10631469,541110
72035,58382,541110
72036,55737,541110
72037,137952,541110
72038,131017,541110
72039,10510689,541110
72040,8317018,541110
72041,11261631,541110
72042,11260381,541110
72043,102116,541110
72044,7633482,541110
72045,74707,541110
72046,6915061,541110
